PetID,PetType,Breed,Color,Size,Vaccinated,HealthCondition,PreviousOwner,AdoptionLikelihood,AgeMonths,WeightKg,TimeInShelterDays,AdoptionFee
1491,3,5,4,2,1,1,0,0,0.3426966292134831,0.09255167026660313,0.09090909090909091,0.04809619238476953
1492,3,5,3,0,0,0,0,0,0.5898876404494382,0.46787856209302175,0.375,0.845691382765531
1493,2,1,3,2,1,0,0,1,0.5955056179775281,0.8876051894900819,0.8181818181818182,0.6432865731462926
1494,3,5,4,1,1,0,0,1,0.297752808988764,0.6411371718284842,0.15909090909090912,0.5871743486973947
1495,0,2,3,1,1,0,0,1,0.7022471910112359,0.4133387381243574,0.6931818181818182,0.3366733466933867
1496,1,6,1,0,1,0,0,1,0.0449438202247191,0.29241292694372994,0.5,0.20440881763527052
1497,3,5,3,1,1,0,1,1,0.4887640449438202,0.3747635567259514,0.9431818181818182,0.7074148296593186
1498,0,2,4,2,1,1,0,0,0.20224719101123595,0.508710179341792,0.8068181818181819,0.7414829659318637
1499,1,6,2,2,0,0,0,0,0.2696629213483146,0.318664420885791,0.6477272727272727,0.0781563126252505
1500,1,6,3,0,1,1,0,0,0.2247191011235955,0.9690945647566113,0.20454545454545456,0.468937875751503
1501,2,4,0,1,1,1,1,1,0.0898876404494382,0.9331764016347052,0.17045454545454547,0.6392785571142284
1502,3,5,1,0,1,0,0,0,0.4887640449438202,0.8707216099583812,0.8409090909090909,0.17635270541082163
1503,2,4,1,2,1,0,0,1,0.11235955056179775,0.4215303842492886,0.07954545454545454,0.19839679358717432
1504,0,2,0,0,1,0,0,0,0.28089887640449435,0.6912122039093245,0.36363636363636365,0.2865731462925851
1505,0,2,0,1,0,0,0,0,0.32584269662921345,0.9029044958235449,0.8295454545454546,0.1623246492985972
1506,2,4,3,0,0,0,1,0,0.9325842696629213,0.8504638633831683,0.1931818181818182,0.15230460921843686
1507,2,1,0,1,1,0,0,1,0.2247191011235955,0.4140217189618255,0.3863636363636364,0.11623246492985971
1508,1,3,2,1,1,0,0,1,0.2134831460674157,0.11184557899214623,0.4772727272727273,0.4569138276553106
1509,3,5,4,2,1,0,1,0,0.7865168539325842,0.07506126529782206,0.5568181818181819,0.18036072144288576
1510,1,6,0,2,1,1,0,0,0.056179775280898875,0.5768855025130082,0.022727272727272724,0.7074148296593186
1511,2,1,0,2,0,0,1,0,0.8202247191011236,0.6425004587908104,0.6590909090909092,0.7895791583166332
1512,0,2,2,1,1,0,0,1,0.7752808988764045,0.8498765231907545,0.3068181818181818,0.0
1513,1,6,1,0,1,0,1,0,0.42696629213483145,0.29211484856149117,0.5113636363636364,0.5370741482965932
1514,0,2,1,1,1,1,1,0,0.7078651685393258,0.1669729242970443,0.7159090909090909,0.5711422845691382
1515,3,5,3,2,1,0,0,0,0.2528089887640449,0.3786730272177749,0.7840909090909092,0.3927855711422845
1516,0,2,2,2,1,0,1,0,0.24719101123595505,0.35322251024348844,0.5227272727272727,0.5470941883767535
1517,2,0,4,0,1,0,0,1,0.0,0.1319441258268375,0.14772727272727273,0.15430861723446893
1518,2,1,4,2,1,0,0,1,0.9382022471910112,0.6721782735094635,0.06818181818181818,0.280561122244489
1519,2,4,2,2,1,1,0,0,0.6011235955056179,0.508460144466704,0.8295454545454546,0.5751503006012023
1520,3,5,4,2,1,0,0,1,0.10112359550561797,0.7210564176089858,0.8863636363636364,0.1402805611222445
1521,2,1,1,0,1,0,1,1,0.42134831460674155,0.352337818249815,0.34090909090909094,0.9118236472945891
1522,1,6,4,1,1,0,0,1,0.398876404494382,0.3253278885819634,0.9090909090909092,0.09819639278557113
1523,0,2,4,2,1,1,1,0,0.6067415730337078,0.4723159267434332,0.5681818181818182,0.909819639278557
1524,0,2,2,0,1,0,0,1,0.06179775280898876,0.8774627335679189,0.3181818181818182,0.7434869739478958
1525,3,5,2,2,1,1,0,0,0.898876404494382,0.03968467558299694,0.15909090909090912,0.7374749498997996
1526,2,4,4,0,0,0,0,0,0.24719101123595505,0.8048316787426254,0.8522727272727273,0.15831663326653306
1527,0,2,0,2,1,0,0,0,0.5,0.36864700372255005,0.27272727272727276,0.468937875751503
1528,1,3,2,0,1,0,1,0,0.5730337078651685,0.8546566646331278,0.6818181818181819,0.5731462925851702
1529,0,2,3,2,1,0,1,1,0.03932584269662921,0.8021998219812105,0.4545454545454546,0.6132264529058116
1530,1,6,3,1,1,0,1,1,0.8539325842696629,0.3484048845834598,0.7727272727272727,0.30861723446893785
1531,1,6,1,2,0,1,1,0,0.5056179775280899,0.6937889753251207,0.03409090909090909,0.11823647294589178
1532,2,0,4,0,0,0,0,0,0.9719101123595505,0.15912908587951483,0.6363636363636364,0.06412825651302605
1533,0,2,0,2,0,1,0,0,0.4831460674157303,0.8963516410470448,0.34090909090909094,0.8737474949899798
1534,3,5,1,1,1,0,0,1,0.8820224719101123,0.40417810838563867,0.022727272727272724,0.25250501002004005
1535,0,2,4,2,1,0,0,0,0.9775280898876404,0.4553524868821002,0.75,0.44088176352705405
1536,0,2,2,0,1,1,0,0,0.9887640449438202,0.7056807460743836,0.5568181818181819,0.3987975951903807
1537,1,3,3,0,1,0,0,0,0.9775280898876404,0.8208515659829624,0.18181818181818182,0.8336673346693386
1538,2,0,0,1,1,0,0,1,0.46629213483146065,0.23589882017984323,0.6704545454545455,0.250501002004008
1539,3,5,3,0,0,1,0,0,0.4550561797752809,0.6612372457762167,0.8295454545454546,0.08016032064128256
1540,1,6,2,2,0,0,1,0,0.8146067415730337,0.39167535727999314,0.7386363636363636,0.5490981963927856
1541,3,5,4,2,1,0,0,0,0.37640449438202245,0.368362093330934,0.9886363636363636,0.937875751503006
1542,2,1,2,2,1,1,0,0,0.898876404494382,0.689935264708543,0.8409090909090909,0.5931863727454909
1543,2,0,2,0,1,0,0,0,0.7078651685393258,0.3868568374270115,0.26136363636363635,0.16833667334669336
1544,0,2,3,2,1,1,1,0,0.9157303370786517,0.3457500711844682,0.9772727272727273,0.17635270541082163
1545,1,3,0,2,1,0,1,0,0.4550561797752809,0.8359114580988499,0.3522727272727273,0.08216432865731463
1546,3,5,2,2,0,0,0,0,0.8202247191011236,0.10072700022077488,0.9772727272727273,0.23847695390781562
1547,1,6,3,1,1,0,0,1,0.8707865168539325,0.6757910555541429,0.20454545454545456,0.5571142284569138
1548,2,0,0,0,1,0,1,0,0.9382022471910112,0.2482911152202644,0.7386363636363636,0.9178356713426853
1549,2,1,4,0,1,0,0,1,0.46629213483146065,0.014882307683213483,0.6704545454545455,0.06412825651302605
1550,2,4,4,0,0,1,1,0,0.6292134831460674,0.16626615255893928,0.7386363636363636,0.5511022044088176
1551,1,3,1,1,1,0,1,1,0.42134831460674155,0.6065060399022562,0.15909090909090912,0.3046092184368737
1552,0,2,3,0,1,0,0,0,0.6797752808988764,0.7090515098949152,0.9545454545454546,0.1783567134268537
1553,2,1,0,1,0,0,0,1,0.797752808988764,0.020446179619873488,0.3863636363636364,0.2064128256513026
1554,0,2,2,1,1,0,0,1,0.2247191011235955,0.03582580890229926,0.7727272727272727,0.8717434869739479
1555,2,1,4,0,0,0,0,0,0.9325842696629213,0.9026170799427602,0.29545454545454547,0.022044088176352703
1556,1,6,0,2,1,0,1,1,0.0056179775280898875,0.07273490903872348,0.9886363636363636,0.3186372745490982
1557,0,2,3,2,1,0,1,0,0.15730337078651685,0.8942506123277062,0.06818181818181818,0.8336673346693386
1558,0,2,1,0,1,0,1,0,0.5842696629213483,0.22771562184724423,0.05681818181818181,0.9158316633266532
1559,3,5,4,0,1,0,0,0,0.28089887640449435,0.7399661785926188,0.36363636363636365,0.39078156312625245
1560,0,2,0,1,0,0,0,0,0.41573033707865165,0.3093464880714648,0.6477272727272727,0.7975951903807614
1561,1,3,0,0,0,0,0,0,0.05056179775280899,0.8587928835577966,0.5454545454545455,0.6132264529058116
1562,1,6,0,1,0,0,0,0,0.7921348314606741,0.7003724291465705,0.18181818181818182,0.5230460921843687
1563,2,1,3,0,0,0,0,0,0.28089887640449435,0.4014984170062746,0.46590909090909094,0.18036072144288576
1564,2,4,3,2,1,1,0,0,0.6573033707865168,0.0757338791139476,0.8068181818181819,0.3927855711422845
1565,3,5,3,2,0,1,0,0,0.6741573033707865,0.7326428627725228,0.44318181818181823,0.13627254509018036
1566,3,5,2,0,1,0,1,0,0.2134831460674157,0.616737228740823,0.5113636363636364,0.9318637274549098
1567,0,2,0,1,1,0,0,1,0.15168539325842695,0.002285980320133024,0.7954545454545455,0.438877755511022
1568,1,6,4,2,1,1,1,0,0.011235955056179775,0.00879918750649819,0.7840909090909092,0.8376753507014028
1569,1,6,3,1,1,0,0,1,0.46629213483146065,0.808794919118424,0.7613636363636364,0.7575150300601202
1570,0,2,3,0,1,0,0,0,0.8651685393258427,0.2589737742474176,0.0,0.42685370741482964
1571,1,3,0,0,1,0,1,0,0.6516853932584269,0.6360011330637889,0.8863636363636364,0.8356713426853707
1572,1,3,3,2,0,0,1,0,0.0056179775280898875,0.4539401921424953,1.0,0.8937875751503005
1573,2,4,2,0,1,0,0,0,0.5168539325842696,0.8634745160545314,0.5795454545454546,0.9038076152304608
1574,1,3,2,2,1,0,0,0,0.9269662921348314,0.9170473088474557,0.3863636363636364,0.29058116232464926
1575,0,2,3,1,1,0,0,1,0.7303370786516854,0.9969560992092651,0.7727272727272727,0.46492985971943884
1576,0,2,0,2,1,0,0,0,0.8033707865168539,0.15317583166140897,0.045454545454545456,0.7414829659318637
1577,3,5,0,2,1,1,1,0,0.5224719101123595,0.8630081850758298,0.18181818181818182,0.8196392785571142
1578,2,1,0,1,1,0,0,1,0.2191011235955056,0.2656005696245986,0.5909090909090909,0.4669338677354709
1579,0,2,1,2,1,0,0,1,0.0056179775280898875,0.590648043184822,0.5795454545454546,0.42685370741482964
1580,0,2,3,2,1,0,1,0,0.449438202247191,0.5055387639774878,0.14772727272727273,0.7334669338677354
1581,0,2,0,0,1,0,0,0,0.9438202247191011,0.017374136750556712,0.3181818181818182,0.9619238476953907
1582,3,5,2,1,1,0,0,1,0.06179775280898876,0.9328697898472422,0.07954545454545454,0.12024048096192384
1583,1,3,4,2,0,0,0,0,0.9101123595505618,0.07776005700689542,0.0,0.7254509018036072
1584,0,2,4,1,1,0,0,1,0.3595505617977528,0.6881269528168548,0.3181818181818182,0.15430861723446893
1585,1,3,0,1,1,0,0,1,0.3033707865168539,0.7849902556275461,0.39772727272727276,0.18837675350701402
1586,3,5,4,2,0,0,0,0,0.24719101123595505,0.7952792761249904,0.5681818181818182,0.6593186372745491
1587,2,0,4,0,1,0,0,0,0.5617977528089887,0.13497204728474657,0.4090909090909091,0.9979959919839678
1588,0,2,1,1,1,0,1,1,0.3426966292134831,0.4472905476521586,0.7727272727272727,0.4308617234468938
1589,3,5,2,2,1,0,1,0,0.2696629213483146,0.8294468892127128,0.5909090909090909,0.4248496993987976
1590,3,5,2,1,0,0,0,0,0.7078651685393258,0.30228695526648935,0.5795454545454546,0.6072144288577154
1591,1,6,1,0,1,0,0,0,0.8539325842696629,0.46748498929020127,0.9886363636363636,0.3987975951903807
1592,2,1,1,0,1,0,0,1,0.12359550561797751,0.2723783605615135,0.9318181818181819,0.7034068136272544
1593,2,0,4,0,1,0,0,0,0.848314606741573,0.4632844626479942,0.12499999999999999,0.06012024048096192
1594,0,2,3,2,1,0,1,0,0.20786516853932585,0.8879014349161106,0.5795454545454546,0.5791583166332664
1595,3,5,4,2,1,0,0,0,0.15168539325842695,0.4548507120422901,0.0,0.6853707414829658
1596,0,2,1,0,0,1,0,0,0.11235955056179775,0.5557169995054462,0.06818181818181818,0.9458917835671342
1597,0,2,2,2,1,1,0,0,0.5955056179775281,0.4036629262849358,0.18181818181818182,0.2685370741482966
1598,0,2,4,0,0,0,0,0,0.8146067415730337,0.4598475531150514,0.4772727272727273,0.16432865731462926
1599,2,4,3,2,1,0,0,0,0.9157303370786517,0.014558012513548518,0.7954545454545455,0.7815631262525049
1600,2,0,4,0,1,0,1,0,0.550561797752809,0.28333850779939185,0.18181818181818182,0.09218436873747494
1601,2,0,0,1,1,0,1,1,0.9662921348314606,0.4362937603928348,0.6590909090909092,0.783567134268537
1602,0,2,4,0,0,0,1,0,0.6629213483146067,0.6336626213299158,0.022727272727272724,0.4108216432865731
1603,2,0,1,0,1,0,1,0,0.4044943820224719,0.44977446085853046,0.3181818181818182,0.7695390781563125
1604,3,5,2,2,0,0,1,0,0.6797752808988764,0.3374521563056373,0.23863636363636365,0.7615230460921844
1605,1,6,2,2,1,0,0,0,0.16292134831460675,0.3877730116481079,0.42045454545454547,0.15230460921843686
1606,3,5,1,2,1,0,0,0,0.6011235955056179,0.24185404083443543,0.6022727272727273,0.5170340681362725
1607,3,5,0,2,1,0,1,0,0.5449438202247191,0.9245863459415682,0.5568181818181819,0.8737474949899798
1608,1,3,1,2,1,0,0,0,0.1741573033707865,0.5215215948912427,0.7727272727272727,0.18236472945891782
1609,3,5,4,2,0,0,0,0,0.8707865168539325,0.012791892817490963,0.3295454545454546,0.843687374749499
1610,1,6,1,1,1,0,0,1,0.9606741573033707,0.01883339930110671,0.25,0.8697394789579158
1611,3,5,1,0,1,0,0,0,0.4382022471910112,0.973091448289462,0.9545454545454546,0.7975951903807614
1612,3,5,0,0,1,0,0,0,0.2247191011235955,0.2209953692842261,0.5227272727272727,0.19839679358717432
1613,3,5,4,0,1,0,0,0,0.348314606741573,0.8056077542584221,0.2272727272727273,0.7655310621242485
1614,2,4,3,1,1,0,0,1,0.12359550561797751,0.05769268554207611,0.21590909090909094,0.3887775551102204
1615,2,4,3,0,1,0,1,0,0.5786516853932584,0.9212522049930465,0.25,0.38276553106212424
1616,0,2,2,1,1,0,0,1,0.41573033707865165,0.8744700627271047,0.7613636363636364,0.1342685370741483
1617,0,2,1,1,1,0,1,1,0.2640449438202247,0.5709099691306548,0.2272727272727273,0.7775551102204408
1618,3,5,2,1,1,0,0,1,0.8932584269662921,0.00837766075478065,0.2272727272727273,0.48296593186372744
1619,1,6,0,0,1,0,0,0,0.3146067415730337,0.2573836719365697,0.0,0.1783567134268537
1620,1,6,3,1,0,1,0,0,0.6573033707865168,0.40651150735160574,0.15909090909090912,0.68937875751503
1621,2,0,1,0,1,0,0,0,0.5561797752808989,0.4597944453269756,0.18181818181818182,0.018036072144288574
1622,2,0,0,0,0,0,0,0,0.6910112359550561,0.2972826087065899,0.5681818181818182,0.5270541082164328
1623,3,5,0,2,0,0,1,0,0.898876404494382,0.032345525238286925,0.7045454545454546,0.5350701402805611
1624,2,0,1,2,1,1,1,0,0.848314606741573,0.5899590379823016,0.14772727272727273,0.6392785571142284
1625,3,5,0,1,1,0,1,1,0.9325842696629213,0.5239349150149063,0.6590909090909092,0.2344689378757515
1626,2,4,1,1,0,0,0,0,0.1853932584269663,0.2825930531013889,0.9318181818181819,0.4989979959919839
1627,1,6,1,0,1,0,0,0,0.8707865168539325,0.037377540839924624,0.5568181818181819,0.11623246492985971
1628,0,2,4,1,1,1,0,0,0.9213483146067415,0.994740849685359,0.375,0.3887775551102204
1629,2,0,2,1,1,0,0,1,0.033707865168539325,0.48173359003096344,0.05681818181818181,0.9498997995991983
1630,1,6,0,0,1,0,0,0,0.9213483146067415,0.7559650717012935,0.5454545454545455,0.09819639278557113
1631,1,6,0,1,1,0,0,1,0.3089887640449438,0.45203832726012744,0.05681818181818181,0.813627254509018
1632,0,2,4,1,1,0,0,1,0.3595505617977528,0.042575909879066835,0.7727272727272727,0.5911823647294588
1633,0,2,4,0,0,1,0,0,0.2584269662921348,0.3092138810065683,0.06818181818181818,0.7555110220440882
1634,3,5,4,0,0,0,0,0,0.8258426966292135,0.3197314624676224,0.8636363636363636,0.19238476953907813
1635,3,5,3,2,0,0,0,0,0.10112359550561797,0.8383778735640707,0.5681818181818182,0.9238476953907815
1636,2,1,3,0,1,1,0,0,0.8764044943820224,0.6541115381593651,0.0,0.25250501002004005
1637,1,3,3,2,1,1,1,0,0.8146067415730337,0.2750164246329163,0.13636363636363638,0.49098196392785565
1638,1,6,1,1,1,0,0,1,0.9101123595505618,0.9678657009429251,0.4772727272727273,0.1723446893787575
1639,1,6,0,0,1,0,0,0,0.9550561797752809,0.32116426897298067,0.29545454545454547,0.9579158316633266
1640,3,5,2,0,1,1,0,0,0.7022471910112359,0.9983835232835233,0.7954545454545455,0.15230460921843686
1641,0,2,1,0,0,0,0,0,0.7752808988764045,0.9963115780878405,0.022727272727272724,0.7535070140280561
1642,3,5,0,1,1,1,1,0,0.2696629213483146,0.19073144208627552,0.6477272727272727,0.406813627254509
1643,1,3,0,2,1,1,1,0,0.6292134831460674,0.3123566980764414,1.0,0.9659318637274549
1644,3,5,4,1,0,0,0,0,0.20786516853932585,0.48579476238652014,0.18181818181818182,0.29058116232464926
1645,3,5,4,1,0,1,0,0,0.3539325842696629,0.6639899193762914,0.5,0.29659318637274545
1646,2,4,1,0,1,0,1,0,0.38202247191011235,0.527830728326921,0.875,0.9859719438877754
1647,1,3,4,2,1,0,0,0,0.7584269662921348,0.9695685406888325,0.6477272727272727,0.22044088176352702
1648,0,2,0,1,1,0,1,1,0.9044943820224719,0.7239250583130564,0.625,0.9799599198396792
1649,1,6,4,0,1,1,0,0,0.9831460674157303,0.21158200113175954,0.6022727272727273,0.2565130260521042
1650,3,5,3,1,1,0,0,1,0.6460674157303371,0.10455140302957291,0.9772727272727273,0.5050100200400801
1651,3,5,4,1,0,0,1,0,0.3595505617977528,0.6883094661635288,0.9886363636363636,0.3306613226452906
1652,2,4,0,0,1,1,0,0,0.1685393258426966,0.1579478499638313,0.3181818181818182,0.5931863727454909
1653,0,2,1,0,1,0,0,0,0.7359550561797753,0.787662339363371,0.6022727272727273,0.8517034068136272
1654,2,4,2,2,1,0,0,0,0.6292134831460674,0.31065092159005836,0.29545454545454547,0.9899799599198396
1655,2,4,4,1,1,1,0,0,0.6067415730337078,0.3265198677440433,0.5,0.2725450901803607
1656,2,1,0,0,1,0,1,1,0.9943820224719101,0.010178797635695278,0.9772727272727273,0.5571142284569138
1657,0,2,2,0,1,1,0,0,0.38202247191011235,0.7009292641864525,0.34090909090909094,0.6673346693386772
1658,2,4,2,2,1,1,0,0,0.8820224719101123,0.11272997103225879,0.39772727272727276,0.02004008016032064
1659,1,6,3,2,1,0,1,0,0.6685393258426966,0.7728545520027468,0.9090909090909092,0.1402805611222445
1660,1,3,2,0,1,0,0,0,0.4887640449438202,0.491622921713116,0.6818181818181819,0.3166332665330661
1661,1,3,0,2,0,0,0,0,0.37078651685393255,0.7842626681127595,0.4090909090909091,0.4308617234468938
1662,2,1,0,0,1,0,1,1,0.41573033707865165,0.5837533415328321,0.75,0.0501002004008016
1663,1,6,4,1,1,0,1,1,0.24719101123595505,0.0818694721199704,0.39772727272727276,0.5711422845691382
1664,2,0,4,2,1,0,0,1,0.016853932584269662,0.7656206813243835,0.045454545454545456,0.3226452905811623
1665,1,3,4,1,0,0,0,0,0.8595505617977528,0.06922584481282168,0.5113636363636364,0.8597194388777555
1666,3,5,2,1,1,0,1,1,0.8651685393258427,0.4784465655743249,0.8863636363636364,0.20240480961923846
1667,2,4,2,1,1,0,1,1,0.9719101123595505,0.17185544782400908,0.5795454545454546,0.13627254509018036
1668,3,5,3,0,1,0,1,0,0.5955056179775281,0.7522931501508506,0.5454545454545455,0.26452905811623245
1669,2,4,4,1,1,0,0,1,0.28089887640449435,0.9116732410638482,0.05681818181818181,0.37675350701402804
1670,1,6,1,1,1,0,0,1,0.2752808988764045,0.5539297548266555,0.10227272727272728,0.42084168336673344
1671,2,1,3,1,1,0,0,1,0.028089887640449437,0.526929872511317,0.25,0.4849699398797595
1672,1,3,1,0,1,0,1,0,0.32584269662921345,0.763930225309995,0.18181818181818182,0.3306613226452906
1673,3,5,2,1,1,0,1,1,0.696629213483146,0.004454763365497862,0.9431818181818182,0.8236472945891783
1674,0,2,3,1,0,1,0,0,0.797752808988764,0.9178454595585916,0.48863636363636365,0.8196392785571142
1675,2,4,3,2,0,0,0,0,0.16292134831460675,0.19697460030678693,0.4545454545454546,0.12024048096192384
1676,1,6,0,0,1,0,0,0,0.949438202247191,0.9842573873029316,0.15909090909090912,0.7234468937875751
1677,0,2,2,1,1,0,1,1,0.6797752808988764,0.7361993948119866,0.48863636363636365,0.5571142284569138
1678,2,0,2,2,1,0,0,0,0.696629213483146,0.7742261897473454,0.6477272727272727,0.8597194388777555
1679,1,6,3,0,0,0,0,0,0.20224719101123595,0.6560860772618741,0.9659090909090909,0.22444889779559116
1680,3,5,2,0,1,0,0,0,0.949438202247191,0.4714025456256588,0.5568181818181819,0.058116232464929855
1681,1,3,3,0,1,0,0,0,0.6910112359550561,0.5714449163918566,0.5795454545454546,0.6452905811623246
1682,2,1,0,0,0,0,0,0,0.5617977528089887,0.0458110228295368,0.7840909090909092,0.9519038076152304
1683,2,0,3,0,1,1,1,0,0.19101123595505615,0.62381749257976,0.7613636363636364,0.32064128256513025
1684,1,6,2,0,1,0,1,0,0.4831460674157303,0.6259577508381718,0.7045454545454546,0.4669338677354709
1685,2,4,2,1,1,0,0,1,0.747191011235955,0.8912669289953261,0.6477272727272727,0.7735470941883766
1686,2,4,3,1,1,1,0,1,0.09550561797752809,0.5054221968175231,0.25,0.9058116232464929
1687,1,3,3,1,1,0,1,1,0.6292134831460674,0.0765764547790968,0.48863636363636365,0.7535070140280561
1688,3,5,3,1,0,0,0,0,0.15730337078651685,0.30580640445907786,0.9318181818181819,0.6773547094188376
1689,1,3,4,2,1,0,0,0,0.42696629213483145,0.6555120622627021,0.48863636363636365,0.3386773547094188
1690,1,6,2,1,0,0,1,0,0.32584269662921345,0.2388172109052988,0.5795454545454546,0.6352705410821643
1691,2,0,2,0,1,0,1,0,0.9775280898876404,0.2801183135068268,0.75,0.37074148296593185
1692,2,0,4,1,0,0,1,0,0.7022471910112359,0.8204800565034864,0.3068181818181818,0.11222444889779558
1693,1,6,3,1,1,0,0,1,0.8089887640449438,0.5841468403469648,0.75,0.4789579158316633
1694,2,0,0,0,1,0,0,0,0.6067415730337078,0.5082955073784411,0.875,0.5130260521042084
1695,3,5,3,1,0,0,0,1,0.11797752808988764,0.3180719967515881,0.1931818181818182,0.7154308617234468
1696,0,2,3,1,1,0,0,1,0.37640449438202245,0.7308693345471382,0.29545454545454547,0.4008016032064128
1697,3,5,4,1,0,0,1,0,0.38202247191011235,0.2873145267537537,0.5681818181818182,0.8877755511022043
1698,3,5,2,2,1,0,0,0,0.9213483146067415,0.7370095950519758,0.6704545454545455,0.6492985971943888
1699,2,0,3,1,1,0,1,1,0.2696629213483146,0.06952807540316289,0.8295454545454546,0.6292585170340681
1700,0,2,2,0,0,0,0,0,0.7865168539325842,0.864586708703403,0.5454545454545455,0.6032064128256512
1701,3,5,1,0,0,0,0,0,0.9044943820224719,0.49932755947677826,0.15909090909090912,0.21042084168336672
1702,0,2,2,1,1,0,1,1,0.6067415730337078,0.43822155569936305,0.9318181818181819,0.5791583166332664
1703,1,3,0,1,0,0,0,0,0.4775280898876404,0.6108713190434607,0.8181818181818182,0.2004008016032064
1704,0,2,0,1,1,0,0,1,0.29213483146067415,0.624050237182657,0.7613636363636364,0.19238476953907813
1705,0,2,3,0,1,0,0,0,0.6853932584269663,0.13151001083937713,0.15909090909090912,0.3046092184368737
1706,3,5,2,0,1,0,0,0,0.4831460674157303,0.7561945983776476,0.5681818181818182,0.8517034068136272
1707,1,3,3,2,1,0,0,0,0.9999999999999999,0.2755152071320304,0.5340909090909091,0.05611222444889779
1708,2,1,4,2,1,0,0,1,0.7303370786516854,0.905038729972477,0.8068181818181819,0.3046092184368737
1709,1,3,0,2,1,0,0,0,0.2303370786516854,0.817859664179118,0.0,0.8757515030060119
1710,0,2,3,0,0,0,1,0,0.5449438202247191,0.3459077352603672,0.06818181818181818,0.7575150300601202
1711,3,5,4,2,0,0,0,0,0.8932584269662921,0.8077404184379412,0.5909090909090909,0.1442885771543086
1712,0,2,3,1,0,1,0,0,0.6067415730337078,0.35604007874619154,0.34090909090909094,0.5070140280561122
1713,0,2,2,1,0,0,0,0,0.28089887640449435,0.10039830220930365,0.1931818181818182,0.9018036072144288
1714,3,5,2,0,0,0,0,0,0.47191011235955055,0.9620094272348637,0.12499999999999999,0.7975951903807614
1715,0,2,2,2,1,1,0,0,0.9719101123595505,0.6524823073900099,0.5340909090909091,0.0060120240480961915
1716,2,4,2,1,1,0,0,1,0.7078651685393258,0.45582676730873534,0.3295454545454546,0.4729458917835671
1717,0,2,1,0,1,0,0,1,0.11235955056179775,0.39745516318380575,0.06818181818181818,0.07414829659318636
1718,2,0,4,2,0,0,1,0,0.24157303370786515,0.32433023481639195,0.022727272727272724,0.038076152304609215
1719,1,6,4,1,1,0,1,1,0.7752808988764045,0.9815840182972012,0.7045454545454546,0.22444889779559116
1720,1,3,2,2,1,0,1,0,0.5730337078651685,0.13422421146702543,0.05681818181818181,0.044088176352705406
1721,2,1,1,0,1,0,0,1,0.37640449438202245,0.3144222483688602,0.15909090909090912,0.8416833667334669
1722,2,1,2,2,1,0,0,1,0.7191011235955056,0.4852477784821945,0.7954545454545455,0.8917835671342684
1723,2,1,1,0,1,0,1,1,0.5112359550561797,0.47774384315001767,0.4772727272727273,0.7334669338677354
1724,2,0,2,2,1,0,0,0,0.1292134831460674,0.47110561615640795,0.9090909090909092,0.27054108216432865
1725,3,5,0,1,1,0,1,1,0.696629213483146,0.17529272464622286,0.1931818181818182,0.8416833667334669
1726,1,6,0,0,0,1,0,0,0.7865168539325842,0.14441740652537105,0.23863636363636365,0.4949899799599198
1727,0,2,3,0,1,0,0,0,0.6179775280898876,0.25433801389104116,0.6818181818181819,0.6012024048096192
1728,0,2,2,0,1,1,1,0,0.5449438202247191,0.9146104530100106,0.6818181818181819,0.19238476953907813
1729,0,2,4,2,0,0,1,0,0.7752808988764045,0.11251301695276694,0.5909090909090909,0.06412825651302605
1730,1,6,3,2,1,0,1,0,0.9999999999999999,0.7573870399788384,0.2840909090909091,0.2685370741482966
1731,3,5,0,1,1,0,1,1,0.0898876404494382,0.7575104257666061,0.44318181818181823,0.5090180360721442
1732,3,5,2,0,1,0,0,0,0.550561797752809,0.8097731111225788,0.9886363636363636,0.5551102204408818
1733,0,2,3,0,0,1,0,0,0.4550561797752809,0.8866780491855529,0.07954545454545454,0.26452905811623245
1734,1,3,2,2,1,1,1,0,0.5786516853932584,0.2626130453277932,0.2272727272727273,0.4749498997995992
1735,1,3,0,2,1,0,0,0,0.848314606741573,0.22410636838381062,0.4772727272727273,0.028056112224448895
1736,0,2,3,1,1,0,0,1,0.10112359550561797,0.46524023341205173,0.2272727272727273,0.5531062124248497
1737,2,0,0,1,0,0,0,0,0.9213483146067415,0.2646676355712489,0.022727272727272724,0.250501002004008
1738,0,2,1,2,1,1,0,0,0.47191011235955055,0.7342539217271269,0.34090909090909094,0.68937875751503
1739,2,1,0,0,1,0,0,1,0.03932584269662921,0.6358068909038952,0.29545454545454547,0.03206412825651302
1740,2,4,2,1,1,0,0,1,0.15168539325842695,0.8750411916067742,0.29545454545454547,0.6232464929859719
1741,2,0,4,2,0,0,1,0,0.02247191011235955,0.08217474117044901,0.8181818181818182,0.09819639278557113
1742,2,0,0,2,1,0,1,0,0.8089887640449438,0.9151680665411067,0.6363636363636364,0.2685370741482966
1743,3,5,4,0,1,1,0,0,0.5617977528089887,0.2929491041684479,0.36363636363636365,0.2344689378757515
1744,1,3,1,2,0,0,0,0,0.9157303370786517,0.4904485317278839,0.48863636363636365,0.7555110220440882
1745,3,5,3,2,1,0,0,0,0.6573033707865168,0.4383250554910413,0.4772727272727273,0.6112224448897795
1746,0,2,3,1,1,0,0,1,0.8202247191011236,0.7602758359793886,0.34090909090909094,0.11823647294589178
